Order ID,Order Date,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25901,10-12-2023,Gujarat,Surat,158,38,3,Clothing,Hankerchief,UPI
B-25623,22-04-2024,West Bengal,Kolkata,149,-87,4,Clothing,Saree,COD
B-25623,22-04-2023,West Bengal,Kolkata,105,20,2,Clothing,Stole,Debit Card
B-25623,22-04-2024,West Bengal,Kolkata,158,69,3,Clothing,Stole,EMI
B-25623,22-04-2024,West Bengal,Kolkata,53,1,4,Clothing,Stole,COD
B-25713,08-07-2023,West Bengal,Kolkata,158,-63,4,Furniture,Chairs,UPI
B-26091,27-03-2023,Andhra Pradesh,Hyderabad,29,10,4,Clothing,Hankerchief,UPI
B-26091,27-03-2023,Andhra Pradesh,Hyderabad,158,69,3,Clothing,Stole,EMI
B-26091,27-03-2024,Andhra Pradesh,Hyderabad,59,10,4,Clothing,Leggings,COD
B-25604,03-04-2023,Rajasthan,Jaipur,65,17,2,Clothing,T-shirt,UPI
B-25604,03-04-2023,Rajasthan,Jaipur,157,5,9,Clothing,Saree,UPI
B-25827,23-10-2023,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,COD
B-25835,29-10-2024,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,COD
B-25835,29-10-2024,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,UPI
B-25835,29-10-2023,Gujarat,Ahmedabad,155,26,3,Clothing,Stole,EMI
B-26025,19-02-2023,Sikkim,Gangtok,41,19,5,Clothing,Hankerchief,Debit Card
B-26025,19-02-2024,Sikkim,Gangtok,32,1,2,Clothing,Stole,COD
B-26025,19-02-2023,Sikkim,Gangtok,155,5,3,Clothing,Stole,EMI
B-25809,09-10-2023,Kerala ,Thiruvananthapuram,53,24,1,Clothing,Hankerchief,Debit Card
B-25809,09-10-2024,Kerala ,Thiruvananthapuram,154,54,3,Clothing,Hankerchief,COD
B-25905,11-12-2023,Delhi,Delhi,152,50,6,Clothing,Stole,UPI
B-25948,13-01-2023,Maharashtra,Pune,152,23,3,Furniture,Furnishings,COD
B-26094,27-03-2023,Madhya Pradesh,Bhopal,152,50,6,Clothing,Stole,COD
B-25949,13-01-2023,Maharashtra,Mumbai,151,9,3,Clothing,Hankerchief,EMI
B-25949,13-01-2024,Maharashtra,Mumbai,140,57,2,Clothing,Trousers,Debit Card
B-25949,13-01-2023,Maharashtra,Mumbai,24,11,3,Clothing,Hankerchief,COD
B-26001,07-02-2024,Delhi,Delhi,8,2,2,Clothing,Skirt,UPI
B-26001,07-02-2024,Delhi,Delhi,50,-10,6,Clothing,Skirt,Debit Card
B-26001,07-02-2023,Delhi,Delhi,149,17,4,Furniture,Furnishings,COD
B-26001,07-02-2024,Delhi,Delhi,13,0,2,Clothing,Hankerchief,COD
B-25771,02-09-2023,Uttar Pradesh,Lucknow,148,59,3,Clothing,Hankerchief,COD
B-25659,15-05-2024,West Bengal,Kolkata,148,72,7,Clothing,T-shirt,Debit Card
B-25924,28-12-2024,Karnataka,Bangalore,148,54,2,Furniture,Chairs,UPI
B-25883,27-11-2024,Gujarat,Surat,16,-15,4,Clothing,Hankerchief,UPI
B-25883,27-11-2023,Gujarat,Surat,127,29,3,Furniture,Furnishings,COD
B-25883,27-11-2024,Gujarat,Surat,105,-26,8,Clothing,Leggings,Credit Card
B-25883,27-11-2023,Gujarat,Surat,146,42,5,Clothing,Hankerchief,UPI
B-25883,27-11-2023,Gujarat,Surat,10,-2,2,Clothing,Leggings,COD
B-25946,12-01-2024,Andhra Pradesh,Hyderabad,146,7,2,Electronics,Phones,Debit Card
B-26065,16-03-2023,Madhya Pradesh,Indore,146,19,5,Clothing,Stole,COD
B-26083,24-03-2023,Bihar,Patna,43,8,3,Clothing,Leggings,COD
B-26083,24-03-2023,Bihar,Patna,45,17,1,Electronics,Accessories,COD
B-26083,24-03-2023,Bihar,Patna,143,6,2,Electronics,Accessories,UPI
B-26083,24-03-2024,Bihar,Patna,145,16,3,Clothing,T-shirt,Debit Card
B-26083,24-03-2024,Bihar,Patna,34,3,3,Clothing,Saree,COD
B-25725,20-07-2023,Nagaland,Kohima,144,-7,4,Electronics,Electronic Games,COD
B-25725,20-07-2023,Nagaland,Kohima,26,-5,2,Clothing,Stole,UPI
B-25725,20-07-2023,Nagaland,Kohima,23,-5,7,Clothing,Hankerchief,Credit Card
B-25630,24-04-2023,Punjab,Chandigarh,34,-22,4,Clothing,T-shirt,COD
B-25630,24-04-2024,Punjab,Chandigarh,133,12,5,Clothing,Stole,Debit Card
B-25630,24-04-2023,Punjab,Chandigarh,114,-39,5,Clothing,Kurti,COD
B-25630,24-04-2023,Punjab,Chandigarh,42,-26,2,Clothing,Kurti,COD
B-25630,24-04-2024,Punjab,Chandigarh,40,-7,3,Clothing,Stole,COD
B-25630,24-04-2024,Punjab,Chandigarh,143,-129,2,Electronics,Phones,COD
B-25673,28-05-2023,Gujarat,Ahmedabad,143,-124,5,Clothing,Saree,UPI
B-25673,28-05-2024,Gujarat,Ahmedabad,37,-5,3,Clothing,T-shirt,Debit Card
B-25673,28-05-2024,Gujarat,Ahmedabad,45,-2,4,Clothing,Shirt,COD
B-25673,28-05-2024,Gujarat,Ahmedabad,149,-1,1,Clothing,Saree,COD
B-25673,28-05-2024,Gujarat,Ahmedabad,44,-17,5,Clothing,Saree,UPI
B-25692,17-06-2023,Madhya Pradesh,Indore,141,28,7,Furniture,Furnishings,UPI
B-25992,03-02-2023,Rajasthan,Udaipur,141,41,3,Clothing,Shirt,UPI
B-25765,29-08-2023,Madhya Pradesh,Bhopal,139,14,3,Clothing,Stole,COD
B-25892,04-12-2024,Rajasthan,Udaipur,139,30,3,Clothing,Shirt,UPI
B-26089,26-03-2023,Goa,Goa,27,4,1,Clothing,Hankerchief,COD
B-26089,26-03-2023,Goa,Goa,59,24,6,Clothing,Kurti,Debit Card
B-26089,26-03-2024,Goa,Goa,139,14,3,Clothing,Kurti,COD
B-25780,13-09-2023,Andhra Pradesh,Hyderabad,137,-41,3,Electronics,Phones,Debit Card
B-25684,09-06-2024,Maharashtra,Mumbai,134,42,2,Furniture,Chairs,COD
B-25739,03-08-2023,Haryana,Chandigarh,133,-56,2,Furniture,Chairs,COD
B-25731,26-07-2024,West Bengal,Kolkata,131,-154,8,Furniture,Furnishings,COD
B-25648,04-05-2023,Punjab,Chandigarh,30,13,1,Clothing,T-shirt,UPI
B-25648,04-05-2023,Punjab,Chandigarh,100,-23,1,Electronics,Phones,COD
B-25648,04-05-2023,Punjab,Chandigarh,130,-41,4,Clothing,Saree,EMI
B-25648,04-05-2024,Punjab,Chandigarh,55,-26,4,Clothing,Saree,UPI
B-26038,24-02-2024,Bihar,Patna,41,19,2,Clothing,T-shirt,Debit Card
B-26038,24-02-2023,Bihar,Patna,52,14,2,Clothing,Stole,COD
B-26038,24-02-2023,Bihar,Patna,130,61,3,Clothing,Shirt,Debit Card
B-26038,24-02-2024,Bihar,Patna,30,6,1,Clothing,T-shirt,COD
B-25700,25-06-2024,Maharashtra,Mumbai,44,-32,3,Clothing,Stole,Debit Card
B-25700,25-06-2024,Maharashtra,Mumbai,129,-75,5,Clothing,Shirt,Debit Card
B-25700,25-06-2024,Maharashtra,Mumbai,7,-3,2,Clothing,Hankerchief,COD
B-26015,14-02-2024,West Bengal,Kolkata,128,55,1,Clothing,Saree,COD
B-25704,29-06-2023,Maharashtra,Mumbai,126,-63,3,Electronics,Accessories,UPI
B-25704,29-06-2024,Maharashtra,Mumbai,102,0,3,Electronics,Phones,COD
B-25811,10-10-2023,Maharashtra,Mumbai,126,52,4,Clothing,Hankerchief,UPI
B-25821,16-10-2023,West Bengal,Kolkata,17,0,1,Clothing,Hankerchief,COD
B-25821,16-10-2024,West Bengal,Kolkata,125,0,3,Electronics,Accessories,COD
B-25821,16-10-2023,West Bengal,Kolkata,60,21,4,Clothing,Stole,COD
B-25874,24-11-2024,Rajasthan,Udaipur,124,54,5,Clothing,T-shirt,COD
B-25668,24-05-2023,Himachal Pradesh,Simla,123,17,3,Furniture,Furnishings,COD
B-25800,01-10-2023,Maharashtra,Pune,45,12,7,Clothing,Hankerchief,UPI
B-25800,01-10-2023,Maharashtra,Pune,122,-66,9,Electronics,Accessories,COD
B-25800,01-10-2023,Maharashtra,Pune,21,-6,3,Clothing,Leggings,COD
B-25928,01-01-2024,Bihar,Patna,122,15,3,Electronics,Accessories,EMI
B-25928,01-01-2024,Bihar,Patna,25,10,1,Furniture,Furnishings,UPI
B-26021,17-02-2024,Kerala ,Thiruvananthapuram,21,-12,3,Clothing,Hankerchief,Debit Card
B-26021,17-02-2024,Kerala ,Thiruvananthapuram,49,21,1,Clothing,Stole,UPI
B-26021,17-02-2023,Kerala ,Thiruvananthapuram,122,59,7,Furniture,Furnishings,COD
B-26064,16-03-2024,Maharashtra,Mumbai,61,3,4,Clothing,Hankerchief,COD
B-26064,16-03-2024,Maharashtra,Mumbai,75,2,5,Clothing,Leggings,Debit Card
B-26064,16-03-2024,Maharashtra,Mumbai,122,38,6,Clothing,T-shirt,Credit Card
B-26064,16-03-2023,Maharashtra,Mumbai,179,0,2,Clothing,Saree,Debit Card
B-25882,26-11-2024,Punjab,Amritsar,121,19,4,Clothing,Stole,COD
B-25891,04-12-2024,Madhya Pradesh,Indore,121,41,4,Clothing,Stole,UPI
B-25891,04-12-2024,Madhya Pradesh,Indore,97,36,7,Clothing,Hankerchief,UPI
B-25891,04-12-2023,Madhya Pradesh,Indore,25,2,2,Clothing,Hankerchief,UPI
B-25820,16-10-2023,Rajasthan,Jaipur,119,1,1,Furniture,Chairs,COD
B-25889,03-12-2024,Gujarat,Surat,114,11,4,Clothing,T-shirt,Debit Card
B-25889,03-12-2024,Gujarat,Surat,119,-43,7,Clothing,Kurti,Credit Card
B-25889,03-12-2024,Gujarat,Surat,31,10,1,Clothing,Kurti,COD
B-25871,21-11-2024,Gujarat,Surat,118,25,4,Clothing,Hankerchief,Credit Card
B-25637,26-04-2023,Madhya Pradesh,Indore,117,14,3,Clothing,Shirt,UPI
B-25616,15-04-2024,Goa,Goa,14,-2,3,Clothing,Hankerchief,UPI
B-25616,15-04-2024,Goa,Goa,116,-56,5,Clothing,Stole,Credit Card
B-25616,15-04-2024,Goa,Goa,42,12,5,Clothing,Hankerchief,COD
B-25616,15-04-2023,Goa,Goa,22,-2,3,Clothing,Hankerchief,COD
B-25972,23-01-2024,Rajasthan,Udaipur,115,47,2,Electronics,Accessories,COD
B-25805,05-10-2023,Maharashtra,Mumbai,112,15,2,Furniture,Chairs,COD
B-25860,15-11-2024,Tamil Nadu,Chennai,112,24,3,Clothing,Kurti,COD
B-26080,22-03-2023,Jammu and Kashmir,Kashmir,109,35,6,Clothing,T-shirt,COD
B-25807,07-10-2023,Uttar Pradesh,Lucknow,16,6,1,Clothing,Stole,COD
B-25734,29-07-2024,Madhya Pradesh,Indore,108,-19,3,Electronics,Electronic Games,UPI
B-25880,24-11-2024,Rajasthan,Udaipur,108,37,2,Clothing,Stole,Credit Card
B-25934,04-01-2024,Madhya Pradesh,Indore,105,33,6,Clothing,Saree,EMI
B-25913,17-12-2023,Delhi,Delhi,103,21,7,Clothing,Stole,UPI
B-25912,16-12-2024,Delhi,Delhi,102,11,6,Clothing,T-shirt,COD
B-25824,20-10-2024,Madhya Pradesh,Indore,101,38,2,Furniture,Furnishings,COD
B-25711,06-07-2024,Madhya Pradesh,Bhopal,100,-58,4,Clothing,Hankerchief,COD
B-25864,15-11-2024,Maharashtra,Mumbai,100,6,4,Clothing,Stole,COD
B-25864,15-11-2024,Maharashtra,Mumbai,27,9,2,Clothing,Hankerchief,COD
B-25864,15-11-2024,Maharashtra,Mumbai,22,8,2,Clothing,Leggings,COD
B-25864,15-11-2024,Maharashtra,Mumbai,17,5,1,Clothing,Hankerchief,UPI
B-25917,21-12-2023,Maharashtra,Mumbai,100,12,2,Clothing,T-shirt,UPI
B-26049,05-03-2023,Madhya Pradesh,Bhopal,100,28,2,Clothing,Hankerchief,UPI
B-25920,24-12-2023,Uttar Pradesh,Prayagraj,100,7,2,Clothing,T-shirt,UPI
B-25699,24-06-2023,Uttar Pradesh,Lucknow,49,-31,2,Clothing,Stole,UPI
B-25699,24-06-2024,Uttar Pradesh,Lucknow,20,-22,1,Furniture,Furnishings,UPI
B-25699,24-06-2024,Uttar Pradesh,Lucknow,34,-13,5,Clothing,Leggings,COD
B-25699,24-06-2024,Uttar Pradesh,Lucknow,21,-5,1,Electronics,Accessories,COD
B-25735,30-07-2024,Uttar Pradesh,Lucknow,7,-1,2,Clothing,Skirt,UPI
B-25735,30-07-2024,Uttar Pradesh,Lucknow,12,-2,3,Clothing,Hankerchief,COD
B-25735,30-07-2024,Uttar Pradesh,Lucknow,15,-7,1,Clothing,Hankerchief,UPI
B-25701,26-06-2024,Madhya Pradesh,Indore,98,-45,2,Furniture,Chairs,UPI
B-25701,26-06-2024,Madhya Pradesh,Indore,33,-29,3,Clothing,Shirt,UPI
B-25701,26-06-2024,Madhya Pradesh,Indore,10,-8,2,Clothing,Skirt,COD
B-25701,26-06-2024,Madhya Pradesh,Indore,33,-12,5,Clothing,Hankerchief,COD
B-26092,27-03-2023,Gujarat,Ahmedabad,97,14,2,Clothing,T-shirt,Credit Card
B-26082,23-03-2024,Uttar Pradesh,Lucknow,95,5,2,Clothing,Stole,UPI
B-25818,14-10-2023,Madhya Pradesh,Indore,32,11,2,Clothing,Leggings,UPI
B-25818,14-10-2023,Madhya Pradesh,Indore,36,0,4,Clothing,Kurti,COD
B-25818,14-10-2023,Madhya Pradesh,Indore,28,14,4,Clothing,Hankerchief,COD
B-25818,14-10-2023,Madhya Pradesh,Indore,75,28,9,Clothing,Hankerchief,UPI
B-25818,14-10-2024,Madhya Pradesh,Indore,94,20,2,Furniture,Furnishings,UPI
B-25846,03-11-2024,Punjab,Chandigarh,94,7,7,Clothing,Leggings,UPI
B-26011,12-02-2023,Gujarat,Ahmedabad,93,44,2,Clothing,Stole,Credit Card
B-25631,24-04-2024,Haryana,Chandigarh,89,-89,2,Furniture,Furnishings,COD
B-25606,06-04-2024,Karnataka,Bangalore,87,4,2,Clothing,Shirt,COD
B-25746,10-08-2024,Maharashtra,Pune,87,16,2,Clothing,Saree,UPI
B-26005,08-02-2024,West Bengal,Kolkata,87,10,3,Clothing,Stole,COD
B-25844,03-11-2024,Madhya Pradesh,Indore,86,8,2,Clothing,Saree,Debit Card
B-25869,19-11-2024,Nagaland,Kohima,86,9,3,Clothing,Saree,COD
B-26066,16-03-2024,Maharashtra,Pune,86,22,2,Clothing,Saree,Debit Card
B-25865,15-11-2023,Madhya Pradesh,Indore,85,-1,3,Clothing,Saree,Credit Card
B-26039,25-02-2024,Kerala ,Thiruvananthapuram,83,34,5,Clothing,Shirt,Debit Card
B-25916,20-12-2023,Gujarat,Surat,80,-26,9,Clothing,Skirt,EMI
B-26090,27-03-2023,Nagaland,Kohima,80,22,3,Clothing,Stole,EMI
B-25988,31-01-2024,Delhi,Delhi,79,-124,9,Clothing,Skirt,COD
B-25906,11-12-2024,Delhi,Delhi,78,27,3,Clothing,Stole,COD
B-26017,14-02-2024,Jammu and Kashmir,Kashmir,78,7,1,Furniture,Chairs,COD
B-25644,30-04-2023,Maharashtra,Mumbai,76,-92,8,Furniture,Furnishings,COD
B-25679,04-06-2024,Maharashtra,Mumbai,76,-50,1,Clothing,Saree,COD
B-25723,18-07-2023,Maharashtra,Mumbai,12,-7,2,Clothing,Leggings,UPI
B-25723,18-07-2023,Maharashtra,Mumbai,76,-54,3,Electronics,Electronic Games,COD
B-25723,18-07-2024,Maharashtra,Mumbai,26,-24,1,Clothing,Stole,COD
B-25723,18-07-2024,Maharashtra,Mumbai,16,-12,2,Clothing,Stole,UPI
B-25605,05-04-2024,West Bengal,Kolkata,75,0,7,Clothing,Saree,EMI
B-25792,24-09-2024,Maharashtra,Mumbai,74,-25,3,Clothing,Stole,COD
B-25680,04-06-2024,Madhya Pradesh,Indore,73,-25,3,Clothing,Saree,COD
B-25931,04-01-2024,Maharashtra,Mumbai,73,-36,3,Furniture,Chairs,UPI
B-25932,04-01-2024,Madhya Pradesh,Indore,71,-14,4,Furniture,Furnishings,COD
B-25990,02-02-2024,Delhi,Delhi,71,32,3,Clothing,Saree,Debit Card
B-25615,15-04-2023,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,Debit Card
B-26031,22-02-2024,Madhya Pradesh,Bhopal,67,9,4,Clothing,Leggings,Debit Card
B-25801,01-10-2023,Madhya Pradesh,Bhopal,15,-2,1,Clothing,T-shirt,Debit Card
B-25801,01-10-2024,Madhya Pradesh,Bhopal,21,-10,4,Clothing,Leggings,COD
B-25801,01-10-2024,Madhya Pradesh,Bhopal,64,6,4,Clothing,Saree,COD
B-25801,01-10-2024,Madhya Pradesh,Bhopal,49,-31,2,Clothing,Stole,COD
B-25833,29-10-2024,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,UPI
B-25833,29-10-2023,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,COD
B-25833,29-10-2023,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,COD
B-26077,22-03-2023,Rajasthan,Jaipur,62,11,7,Clothing,Hankerchief,UPI
B-25936,05-01-2024,Punjab,Chandigarh,61,25,4,Clothing,Saree,UPI
B-25938,05-01-2024,Himachal Pradesh,Simla,61,1,2,Furniture,Furnishings,COD
B-25938,05-01-2024,Himachal Pradesh,Simla,59,25,3,Clothing,Stole,COD
B-25716,11-07-2024,Tamil Nadu,Chennai,58,0,4,Clothing,Saree,UPI
B-25740,03-08-2023,Maharashtra,Mumbai,58,-8,2,Clothing,Saree,COD
B-25740,03-08-2023,Maharashtra,Mumbai,40,-37,3,Clothing,Stole,COD
B-25740,03-08-2023,Maharashtra,Mumbai,7,0,2,Clothing,Skirt,COD
B-25763,27-08-2023,Gujarat,Ahmedabad,58,-52,3,Furniture,Chairs,COD
B-25872,22-11-2023,Maharashtra,Mumbai,57,27,2,Clothing,Shirt,COD
B-25879,24-11-2024,Madhya Pradesh,Indore,57,-28,2,Clothing,Kurti,COD
B-25926,30-12-2023,Madhya Pradesh,Indore,57,6,5,Clothing,Leggings,Debit Card
B-26074,21-03-2024,Gujarat,Ahmedabad,57,21,4,Clothing,Leggings,COD
B-25627,23-04-2023,Madhya Pradesh,Indore,55,-39,4,Clothing,Stole,COD
B-25940,06-01-2023,Goa,Goa,13,3,2,Clothing,Hankerchief,COD
B-25940,06-01-2024,Goa,Goa,55,4,2,Clothing,Stole,COD
B-25940,06-01-2023,Goa,Goa,46,0,4,Clothing,Leggings,COD
B-26047,04-03-2024,Madhya Pradesh,Indore,55,12,5,Clothing,Skirt,COD
B-26069,17-03-2023,West Bengal,Kolkata,55,18,2,Clothing,Kurti,COD
B-26027,20-02-2024,Nagaland,Kohima,54,8,4,Clothing,T-shirt,COD
B-25963,19-01-2024,Maharashtra,Mumbai,53,8,3,Furniture,Furnishings,UPI
B-25922,26-12-2024,Gujarat,Surat,52,18,2,Clothing,Stole,COD
B-25866,16-11-2024,Himachal Pradesh,Simla,51,14,2,Clothing,Stole,COD
B-25607,06-04-2024,Jammu and Kashmir,Kashmir,50,-15,4,Clothing,Leggings,COD
B-25775,08-09-2023,Haryana,Chandigarh,50,-17,2,Clothing,Stole,COD
B-25998,04-02-2023,Rajasthan,Udaipur,50,-28,5,Furniture,Furnishings,COD
B-26062,15-03-2024,Goa,Goa,44,-40,3,Clothing,Stole,COD
B-26062,15-03-2023,Goa,Goa,50,-17,2,Clothing,Stole,COD
B-26062,15-03-2023,Goa,Goa,13,-2,1,Clothing,Stole,COD
B-25722,17-07-2023,Himachal Pradesh,Simla,48,-8,8,Clothing,Stole,COD
B-25776,09-09-2024,Maharashtra,Mumbai,47,-20,2,Clothing,Kurti,Debit Card
B-26032,22-02-2024,Rajasthan,Jaipur,47,15,5,Clothing,Saree,Debit Card
B-25705,30-06-2024,Madhya Pradesh,Indore,46,0,2,Electronics,Electronic Games,COD
B-25628,24-04-2023,Bihar,Patna,35,-8,2,Furniture,Furnishings,Debit Card
B-25628,24-04-2023,Bihar,Patna,219,-9,4,Clothing,Saree,Credit Card
B-25628,24-04-2024,Bihar,Patna,45,13,4,Clothing,Skirt,COD
B-25733,28-07-2024,Maharashtra,Mumbai,43,-43,7,Clothing,Stole,Debit Card
B-25733,28-07-2023,Maharashtra,Mumbai,30,-10,2,Clothing,Stole,COD
B-25733,28-07-2023,Maharashtra,Mumbai,23,-6,4,Clothing,Hankerchief,COD
B-25647,03-05-2023,Kerala ,Thiruvananthapuram,42,-6,4,Clothing,Saree,UPI
B-25790,23-09-2023,Bihar,Patna,42,-3,1,Electronics,Electronic Games,COD
B-25709,01-07-2023,Madhya Pradesh,Indore,33,-12,7,Clothing,Saree,UPI
B-25709,01-07-2024,Madhya Pradesh,Indore,41,-6,1,Furniture,Chairs,Credit Card
B-25911,15-12-2024,Madhya Pradesh,Bhopal,40,15,1,Clothing,Kurti,COD
B-25774,07-09-2024,Punjab,Chandigarh,38,-6,2,Furniture,Furnishings,UPI
B-26042,28-02-2024,Himachal Pradesh,Simla,36,15,3,Clothing,Stole,UPI
B-25815,10-10-2023,Nagaland,Kohima,35,14,2,Clothing,Stole,Credit Card
B-25822,18-10-2023,Karnataka,Bangalore,34,13,2,Clothing,Saree,COD
B-26075,21-03-2024,Maharashtra,Pune,34,12,2,Clothing,Stole,COD
B-25783,15-09-2023,Madhya Pradesh,Indore,33,-10,6,Clothing,Leggings,UPI
B-25783,15-09-2023,Madhya Pradesh,Indore,25,-11,1,Clothing,Stole,UPI
B-25783,15-09-2023,Madhya Pradesh,Indore,26,2,2,Clothing,Hankerchief,COD
B-25783,15-09-2023,Madhya Pradesh,Indore,30,-6,2,Clothing,Hankerchief,UPI
B-25783,15-09-2024,Madhya Pradesh,Indore,21,-17,3,Clothing,Shirt,COD
B-26046,04-03-2023,Maharashtra,Mumbai,32,3,8,Clothing,Hankerchief,COD
B-25690,15-06-2023,Madhya Pradesh,Indore,31,-10,3,Clothing,Skirt,COD
B-25706,01-07-2024,Goa,Goa,31,-11,4,Clothing,Stole,COD
B-25736,31-07-2024,Maharashtra,Mumbai,31,-7,5,Clothing,Skirt,UPI
B-25720,15-07-2023,Punjab,Chandigarh,30,-35,1,Furniture,Chairs,COD
B-25907,11-12-2024,Madhya Pradesh,Bhopal,30,11,5,Clothing,Hankerchief,COD
B-25719,12-07-2024,Madhya Pradesh,Indore,29,10,2,Clothing,Stole,COD
B-26013,13-02-2023,Madhya Pradesh,Bhopal,29,-10,3,Clothing,Skirt,COD
B-26044,02-03-2024,Goa,Goa,28,-10,3,Clothing,Skirt,COD
B-25649,05-05-2023,Haryana,Chandigarh,27,-25,2,Clothing,Stole,COD
B-25658,14-05-2023,Rajasthan,Jaipur,27,9,2,Clothing,T-shirt,UPI
B-25672,28-05-2023,Andhra Pradesh,Hyderabad,27,-15,1,Clothing,Stole,UPI
B-25624,22-04-2024,Karnataka,Bangalore,26,12,3,Clothing,Hankerchief,COD
B-25884,28-11-2023,Maharashtra,Mumbai,24,2,4,Clothing,Hankerchief,COD
B-25641,27-04-2024,West Bengal,Kolkata,22,-6,1,Furniture,Furnishings,COD
B-25841,01-11-2023,Maharashtra,Mumbai,22,11,2,Clothing,Skirt,Credit Card
B-25980,27-01-2023,Rajasthan,Udaipur,22,11,3,Clothing,Kurti,COD
B-26012,13-02-2023,Maharashtra,Pune,199,8,2,Clothing,Saree,COD
B-26029,20-02-2023,Gujarat,Ahmedabad,21,10,1,Clothing,T-shirt,Debit Card
B-26071,19-03-2024,Jammu and Kashmir,Kashmir,21,4,3,Clothing,Hankerchief,Credit Card
B-25646,01-05-2023,Bihar,Patna,299,-8,2,Clothing,Saree,COD
B-25677,02-06-2023,West Bengal,Kolkata,20,-2,1,Electronics,Accessories,UPI
B-25759,23-08-2023,Sikkim,Gangtok,20,-9,6,Clothing,Hankerchief,Debit Card
B-26059,12-03-2023,Haryana,Chandigarh,20,6,1,Clothing,T-shirt,COD
B-25632,25-04-2024,Himachal Pradesh,Simla,19,-2,2,Clothing,Leggings,Debit Card
B-26079,22-03-2023,Karnataka,Bangalore,18,3,2,Clothing,Hankerchief,Debit Card
B-25674,28-05-2023,Maharashtra,Pune,17,-12,5,Clothing,Skirt,Debit Card
B-25965,21-01-2023,West Bengal,Kolkata,17,7,3,Clothing,Hankerchief,Debit Card
B-25732,27-07-2024,Karnataka,Bangalore,16,-5,2,Clothing,Stole,UPI
B-25834,29-10-2024,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,UPI
B-25784,15-09-2023,Rajasthan,Jaipur,15,4,1,Clothing,Hankerchief,Debit Card
B-25982,29-01-2024,Delhi,Delhi,13,3,1,Clothing,Leggings,COD
B-25788,21-09-2024,Tamil Nadu,Chennai,12,3,1,Clothing,Stole,UPI
B-25742,03-08-2024,Goa,Goa,11,-8,2,Clothing,Skirt,UPI
B-26088,26-03-2024,Sikkim,Gangtok,11,5,2,Clothing,Hankerchief,UPI
B-25707,01-07-2023,Maharashtra,Mumbai,8,-6,1,Clothing,Stole,COD
B-25758,22-08-2024,Himachal Pradesh,Simla,8,-2,1,Clothing,Stole,COD
B-26095,28-03-2023,Rajasthan,Jaipur,6,1,1,Clothing,Kurti,UPI
